"","AuctionID","Name","Rank","Region","Forest","District","Acres","Salvage","Method.of.Sale","Sale.Size","Species","Road.Construction","Haul","num_bidders","log_amount","log_value"
"3908",1436,"KOGAP MFG. CO.",1,6,10,6,492,"N","S",7,2,36,61,12,19.0545575290673,10.0193131180417
"3909",1436,"EUGENE F. BURRILL LBR. CO",12,6,10,6,492,"N","S",7,2,36,61,12,18.6492403220791,10.0193131180417
"3910",1436,"OHNSON TIMBER CO.",4,6,10,6,492,"N","S",7,2,36,61,12,18.9041351298123,10.0193131180417
"3911",1436,"MCGREW BROS. SAWMILL INC.",5,6,10,6,492,"N","S",7,2,36,61,12,18.8870027292565,10.0193131180417
"3912",1436,"DOUBLE DEE LBR. CO.",10,6,10,6,492,"N","S",7,2,36,61,12,18.7727620231504,10.0193131180417
"3913",1436,"R. W. JACKS TRUCKING CO.",11,6,10,6,492,"N","S",7,2,36,61,12,18.7558454117923,10.0193131180417
"3914",1436,"J. W. TAYLOR",7,6,10,6,492,"N","S",7,2,36,61,12,18.8199321871673,10.0193131180417
"3915",1437,"R. F. SCHAFFRAN LOGGING",2,6,10,6,236,"N","S",5,2,13,49,5,16.0377984108942,9.91135651091482
"3916",1437,"DUANE R. BURTON",3,6,10,6,236,"N","S",5,2,13,49,5,15.7937966193086,9.91135651091482
"3917",1437,"SISKIYOU CASCADE FORESTRY",5,6,10,6,236,"N","S",5,2,13,49,5,15.6788757045495,9.91135651091482
"3918",1437,"JERRY KLIMEK",4,6,10,6,236,"N","S",5,2,13,49,5,15.694424310637,9.91135651091482
"3919",1437,"J. W. TAYLOR",1,6,10,6,236,"N","S",5,2,13,49,5,16.2023264991916,9.91135651091482
"3920",1438,"MCGREW BROS. SAWMILL, INC",3,6,10,6,62,"N","S",5,2,11,63,12,17.1796424223691,10.0276060323725
"3921",1438,"PLUMLEY, INC.",6,6,10,6,62,"N","S",5,2,11,63,12,17.1158506027555,10.0276060323725
"3922",1438,"CRATER LOG SALVAGE",1,6,10,6,62,"N","S",5,2,11,63,12,17.2315499172068,10.0276060323725
"3923",1438,"DOUBLE DEE LBR. CO.",12,6,10,6,62,"N","S",5,2,11,63,12,16.9597442988356,10.0276060323725
"3924",1438,"HANSCOM BROS.",8,6,10,6,62,"N","S",5,2,11,63,12,17.0393349186077,10.0276060323725
"3925",1438,"G. B. WILLIAMS",10,6,10,6,62,"N","S",5,2,11,63,12,16.9809472087437,10.0276060323725
"3926",1438,"SUN STUDS, INC.",5,6,10,6,62,"N","S",5,2,11,63,12,17.1360194401409,10.0276060323725
"3927",1438,"J. W. TAYLOR",4,6,10,6,62,"N","S",5,2,11,63,12,17.1628503075019,10.0276060323725
"3928",1438,"MOUNTAIN FIR LBR. CO., IN",2,6,10,6,62,"N","S",5,2,11,63,12,17.1938090839584,10.0276060323725
"3929",1438,"FOURPLY, INC.",11,6,10,6,62,"N","S",5,2,11,63,12,16.9761197787058,10.0276060323725
"3930",1438,"C.M.&D. LOGGING",9,6,10,6,62,"N","S",5,2,11,63,12,16.9897768078099,10.0276060323725
"3931",1438,"ROGUE VALLEY TREES, INC.",7,6,10,6,62,"N","S",5,2,11,63,12,17.0575633107676,10.0276060323725
"3932",1439,"FOURPLY, INC.",1,6,10,6,346,"N","S",7,2,36,50,9,19.0253612891477,9.97720259035841
"3933",1439,"MOUNTAIN FIR LBR. CO, INC",2,6,10,6,346,"N","S",7,2,36,50,9,18.9425477862871,9.97720259035841
"3934",1439,"HANSCOM BROS.",8,6,10,6,346,"N","S",7,2,36,50,9,18.7990205311667,9.97720259035841
"3935",1439,"KOGAP MFG. CO.",4,6,10,6,346,"N","S",7,2,36,50,9,18.8305833252305,9.97720259035841
"3936",1439,"JOHNSON TIMBER CO.",7,6,10,6,346,"N","S",7,2,36,50,9,18.8225861237389,9.97720259035841
"3937",1439,"J. W. TAYLOR",6,6,10,6,346,"N","S",7,2,36,50,9,18.8275061264677,9.97720259035841
"3938",1439,"PLUMLEY, INC.",9,6,10,6,346,"N","S",7,2,36,50,9,18.7132126618684,9.97720259035841
"3939",1439,"MCGREW BROS. SAWMILL, INC",3,6,10,6,346,"N","S",7,2,36,50,9,18.8874827534789,9.97720259035841
"3940",1439,"WEBCO LUMBER, INC.",5,6,10,6,346,"N","S",7,2,36,50,9,18.8298944174023,9.97720259035841
"3941",1440,"KOGAP LBR. IND., INC.",1,6,10,6,140,"N","S",5,2,12,52,6,16.9270403417675,9.91135651091482
"3942",1440,"J. W. TAYLOR",4,6,10,6,140,"N","S",5,2,12,52,6,16.6070179384833,9.91135651091482
"3943",1440,"C. M. & D. LOGGING",5,6,10,6,140,"N","S",5,2,12,52,6,16.5838226484368,9.91135651091482
"3944",1440,"EUGENE F.BURRILL LBR.CO.",3,6,10,6,140,"N","S",5,2,12,52,6,16.6217020789242,9.91135651091482
"3945",1440,"G. B. WILLIAMS",6,6,10,6,140,"N","S",5,2,12,52,6,16.4838887974493,9.91135651091482
"3946",1440,"C&D LUMBER CO.",2,6,10,6,140,"N","S",5,2,12,52,6,16.6748977699515,9.91135651091482
"3947",1441,"J. W. TAYLOR",5,6,10,6,1147,"N","A",7,2,20,63,12,19.0043031949829,10.0378873180158
"3948",1441,"HANSCOM BROS.",9,6,10,6,1147,"N","A",7,2,20,63,12,18.5376189784202,10.0378873180158
"3949",1441,"KOGAP MFG. CO.",7,6,10,6,1147,"N","A",7,2,20,63,12,18.5416586705053,10.0378873180158
"3950",1441,"SWF PLYWOOD CO.",4,6,10,6,1147,"N","A",7,2,20,63,12,19.1116856314403,10.0378873180158
"3951",1441,"MEDFORD RESOURCES CORP.",2,6,10,6,1147,"N","A",7,2,20,63,12,19.3358752752181,10.0378873180158
"3952",1441,"C.M.&D. LOGGING",6,6,10,6,1147,"N","A",7,2,20,63,12,18.5567279692143,10.0378873180158
"3953",1441,"SUN STUDS, INC.",12,6,10,6,1147,"N","A",7,2,20,63,12,18.5376189784202,10.0378873180158
"3954",1441,"ROSEBURG LUMBER CO.",3,6,10,6,1147,"N","A",7,2,20,63,12,19.1242335972262,10.0378873180158
"3955",1441,"LOUISIANA-PACIFIC",8,6,10,6,1147,"N","A",7,2,20,63,12,18.5376937053999,10.0378873180158
"3956",1441,"BOISE CASCADE CORP.",1,6,10,6,1147,"N","A",7,2,20,63,12,19.3378590817878,10.0378873180158
"3957",1441,"MOUNTAIN FIR LBR. CO., IN",10,6,10,6,1147,"N","A",7,2,20,63,12,18.5376189784202,10.0378873180158
"3958",1441,"PLUMLEY, INC.",11,6,10,6,1147,"N","A",7,2,20,63,12,18.5376189784202,10.0378873180158
"3959",1442,"J. W. TAYLOR",4,6,10,6,120,"N","S",5,21,5,55,9,16.6443614592122,10.2446274500877
"3960",1442,"BOISE CASCADE",7,6,10,6,120,"N","S",5,21,5,55,9,16.2940469607444,10.2446274500877
"3961",1442,"SWF PLYWOOD",5,6,10,6,120,"N","S",5,21,5,55,9,16.5412041942391,10.2446274500877
"3962",1442,"SUN STUDS, INC.",8,6,10,6,120,"N","S",5,21,5,55,9,16.2766366790869,10.2446274500877
"3963",1442,"LOUISIANA PACIFIC",6,6,10,6,120,"N","S",5,21,5,55,9,16.321036494955,10.2446274500877
"3964",1442,"E. F. BURRILL LBR. CO.",3,6,10,6,120,"N","S",5,21,5,55,9,16.7140819402034,10.2446274500877
"3965",1442,"KOGAP MFG CO.",2,6,10,6,120,"N","S",5,21,5,55,9,16.7992917003985,10.2446274500877
"3966",1442,"WEBCO LUMBER, INC.",9,6,10,6,120,"N","S",5,21,5,55,9,16.0980357905805,10.2446274500877
"3967",1442,"MCGREW BROS. SAWMILL, INC",1,6,10,6,120,"N","S",5,21,5,55,9,16.8345100384566,10.2446274500877
"3968",1443,"DUANE R. BURTON",5,6,10,6,90,"N","S",5,2,8,56,10,16.5782010792421,10.052984563682
"3969",1443,"SISKIYOU CASCADE FORESTRY",8,6,10,6,90,"N","S",5,2,8,56,10,16.5550639480795,10.052984563682
"3970",1443,"MOUNTAIN FIR LUMBER CO.,",7,6,10,6,90,"N","S",5,2,8,56,10,16.5668890501998,10.052984563682
"3971",1443,"J. W. TAYLOR",6,6,10,6,90,"N","S",5,2,8,56,10,16.5740263443307,10.052984563682
"3972",1443,"HANSCOM BROS.",9,6,10,6,90,"N","S",5,2,8,56,10,16.5228731894113,10.052984563682
"3973",1443,"MEDFORD RESOURCES CORP.",4,6,10,6,90,"N","S",5,2,8,56,10,16.6701209898991,10.052984563682
"3974",1443,"CM&D LOGGING",10,6,10,6,90,"N","S",5,2,8,56,10,16.5183277574326,10.052984563682
"3975",1443,"SWF PLYWOOD CO.",2,6,10,6,90,"N","S",5,2,8,56,10,16.7547174525636,10.052984563682
"3976",1443,"BOISE CASCADE CORPORATION",1,6,10,6,90,"N","S",5,2,8,56,10,16.8689648920351,10.052984563682
"3977",1443,"CRATER LOG SALVAGE",3,6,10,6,90,"N","S",5,2,8,56,10,16.6947814845465,10.052984563682
"3978",1444,"CRATER LOG SALVAGE",1,6,10,6,287,"N","A",5,2,10,56,10,16.8203383416708,10.0895936057478
"3979",1444,"G. B. WILLIAMS",10,6,10,6,287,"N","A",5,2,10,56,10,16.2735238001883,10.0895936057478
"3980",1444,"MEDFORD RESOURCES CORP.",6,6,10,6,287,"N","A",5,2,10,56,10,16.2735238001883,10.0895936057478
"3981",1444,"SISKIYOU CASCADE FOR., IN",4,6,10,6,287,"N","A",5,2,10,56,10,16.5907046333222,10.0895936057478
"3982",1444,"BOISE CASCADE CORPORATION",2,6,10,6,287,"N","A",5,2,10,56,10,16.817857903604,10.0895936057478
"3983",1444,"KOGAP MFG. CO.",5,6,10,6,287,"N","A",5,2,10,56,10,16.2735238001883,10.0895936057478
"3984",1444,"WEBCO LUMBER, INC.",9,6,10,6,287,"N","A",5,2,10,56,10,16.2735238001883,10.0895936057478
"3985",1444,"SWF PLYWOOD CO.",3,6,10,6,287,"N","A",5,2,10,56,10,16.7498853787468,10.0895936057478
"3986",1444,"MOUNTAIN FIR LBR. CO., IN",7,6,10,6,287,"N","A",5,2,10,56,10,16.2735238001883,10.0895936057478
"3987",1444,"PLUMLEY, INC.",8,6,10,6,287,"N","A",5,2,10,56,10,16.2735238001883,10.0895936057478
"3988",1445,"ROBERT O'DAY",7,6,10,6,77,"Y","S",5,205,0,35,8,13.2735450827569,10.3913310999102
"3989",1445,"T&J LOGGING",2,6,10,6,77,"Y","S",5,205,0,35,8,13.6883587723038,10.3913310999102
"3990",1445,"LOUIS STEVENSON",4,6,10,6,77,"Y","S",5,205,0,35,8,13.5758513712721,10.3913310999102
"3991",1445,"ANTHONY RAMBO",8,6,10,6,77,"Y","S",5,205,0,35,8,13.2673291476545,10.3913310999102
"3992",1445,"RICHARD SCHAFFRAN",3,6,10,6,77,"Y","S",5,205,0,35,8,13.5894126468236,10.3913310999102
"3993",1445,"CRATER LOG SALVAGE",1,6,10,6,77,"Y","S",5,205,0,35,8,13.8634470245042,10.3913310999102
"3994",1445,"JERRY KLIMEK",5,6,10,6,77,"Y","S",5,205,0,35,8,13.4422705971508,10.3913310999102
"3995",1445,"WILLIAM MCMASTERS",6,6,10,6,77,"Y","S",5,205,0,35,8,13.4348356186633,10.3913310999102
"3996",1446,"BOISE CASCADE CORP.",1,6,10,6,665,"N","A",7,2,9,63,8,18.7461729197304,10.1002049896138
"3997",1446,"J. W. TAYLOR",5,6,10,6,665,"N","A",7,2,9,63,8,18.5767840875189,10.1002049896138
"3998",1446,"SWF PLYWOOD CO.",4,6,10,6,665,"N","A",7,2,9,63,8,18.632862028579,10.1002049896138
"3999",1446,"MEDFORD RESOURCES CORP.",6,6,10,6,665,"N","A",7,2,9,63,8,18.3335508144811,10.1002049896138
"4000",1446,"MOUNTAIN FIR LBR. CO., IN",8,6,10,6,665,"N","A",7,2,9,63,8,18.2991434197658,10.1002049896138
"4001",1446,"WEBCO LBR. INC.",2,6,10,6,665,"N","A",7,2,9,63,8,18.7440438588466,10.1002049896138
"4002",1446,"KOGAP MFG. CO.",7,6,10,6,665,"N","A",7,2,9,63,8,18.307566915562,10.1002049896138
"4003",1446,"EUGENE F. BURRILL LBR. CO",3,6,10,6,665,"N","A",7,2,9,63,8,18.7118918320968,10.1002049896138
"4004",1447,"SWF PLYWOOD CO.",7,6,10,6,561,"N","A",7,2,49,54,7,18.2933542893929,10.0599355914121
"4005",1447,"WEBCO LUMBER, INC.",2,6,10,6,561,"N","A",7,2,49,54,7,18.7357097811317,10.0599355914121
"4006",1447,"KOGAP MFG. CO.",5,6,10,6,561,"N","A",7,2,49,54,7,18.3022098842993,10.0599355914121
"4007",1447,"MEDFORD RESOURCES CORP.",4,6,10,6,561,"N","A",7,2,49,54,7,18.3317907307029,10.0599355914121
"4008",1447,"J. W. TAYLOR",3,6,10,6,561,"N","A",7,2,49,54,7,18.5225548792427,10.0599355914121
"4009",1447,"BOISE CASCADE CORP.",1,6,10,6,561,"N","A",7,2,49,54,7,18.7361402513994,10.0599355914121
"4010",1447,"EUGENE F. BURRILL LBR. CO",6,6,10,6,561,"N","A",7,2,49,54,7,18.2933542893929,10.0599355914121
"4011",1448,"ROGUE VALLEY PLYWOOD, INC",1,6,10,6,3635,"Y","S",5,15,0,53,1,15.2796798943071,10.1867850266701
"4012",1449,"BROOKINGS PLYWOOD CORP.",2,6,11,1,96,"N","S",5,2,5,21,3,17.0528579285541,9.87765679250161
"4013",1449,"SOUTH COAST LUMBER CO.",1,6,11,1,96,"N","S",5,2,5,21,3,17.2293872167835,9.87765679250161
"4014",1449,"FOURPLY INC.",3,6,11,1,96,"N","S",5,2,5,21,3,16.9361859502687,9.87765679250161
"4015",1450,"BROOKINGS PLYWOOD CORP.",2,6,11,1,200,"N","S",7,2,9,19,3,18.5007862804214,9.83494101000102
"4016",1450,"FOURPLY INC.",3,6,11,1,200,"N","S",7,2,9,19,3,18.3540718143309,9.83494101000102
"4017",1450,"SOUTH COAST LUMBER COMPAN",1,6,11,1,200,"N","S",7,2,9,19,3,18.541760915854,9.83494101000102
"4018",1451,"TAYLOR WESTBROOK",1,6,11,1,50,"N","S",5,205,0,24,1,15.3815022021487,10.4906907138998
"4019",1452,"FOURPLY, INC.",2,6,11,1,175,"N","S",6,2,11,18,3,17.7664692359255,9.92939893432063
"4020",1452,"SOUTH COAST LUMBER COMPAN",1,6,11,1,175,"N","S",6,2,11,18,3,17.8839800629505,9.92939893432063
"4021",1452,"BROOKINGS PLYWOOD CORP.",3,6,11,1,175,"N","S",6,2,11,18,3,17.764057952421,9.92939893432063
"4022",1453,"BROOKINGS PLYWOOD CORP.",1,6,11,1,310,"N","S",6,2,2,22,3,18.1099223153971,9.88532358190846
"4023",1453,"FOURPLY, INC.",2,6,11,1,310,"N","S",6,2,2,22,3,18.0424991817491,9.88532358190846
"4024",1453,"SOUTH COAST LUMBER CO.",3,6,11,1,310,"N","S",6,2,2,22,3,18.0104273402324,9.88532358190846
"4025",1454,"SOUTH COAST LUMBER CO.",2,6,11,1,150,"N","S",5,2,0,22,2,14.7711719917428,9.97762052437736
"4026",1454,"BROOKINGS PLYWOOD CORP.",1,6,11,1,150,"N","S",5,2,0,22,2,14.8708812605934,9.97762052437736
"4027",1455,"BROOKINGS PLYWOOD CORP.",2,6,11,1,40,"N","A",5,2,0,24,2,15.1578974401823,9.91363588358794
"4028",1455,"KEITH SMITH LOGGING",1,6,11,1,40,"N","A",5,2,0,24,2,15.158863492654,9.91363588358794
"4029",1456,"RESERVATION RANCH",2,6,11,1,256,"N","A",7,2,30,27,6,18.500688712561,10.0312209190457
"4030",1456,"FOURPLY INC",6,6,11,1,256,"N","A",7,2,30,27,6,18.1029767567056,10.0312209190457
"4031",1456,"SOUTH COAST LBR CO",1,6,11,1,256,"N","A",7,2,30,27,6,18.5009448425017,10.0312209190457
"4032",1456,"BIG FLAT TIMBER CO",3,6,11,1,256,"N","A",7,2,30,27,6,18.4903893459098,10.0312209190457
"4033",1456,"CHAMPION INTERNATIONAL CO",5,6,11,1,256,"N","A",7,2,30,27,6,18.1033579605713,10.0312209190457
"4034",1456,"BROOKINGS PLYWOOD CORP",4,6,11,1,256,"N","A",7,2,30,27,6,18.2285763306806,10.0312209190457
"4035",1457,"RESERVATION RANCH",4,6,11,1,54,"N","A",5,2,0,17,5,17.2775835103447,9.91896712338451
"4036",1457,"FOURPLY INC",3,6,11,1,54,"N","A",5,2,0,17,5,17.2874459541318,9.91896712338451
"4037",1457,"SOUTH COAST LUMBER CO",5,6,11,1,54,"N","A",5,2,0,17,5,17.1845854940577,9.91896712338451
"4038",1457,"BROOKINGS PLYWOOD CORP",1,6,11,1,54,"N","A",5,2,0,17,5,17.3469756789904,9.91896712338451
"4039",1457,"BIG FLAT TIMBER CO",2,6,11,1,54,"N","A",5,2,0,17,5,17.3423415601238,9.91896712338451
"4040",1458,"JOHN R. WOOD TRUCKING INC",2,6,11,2,60,"N","S",5,2,0,24,2,15.9135456629836,9.80675636357636
"4041",1458,"MOUNTAIN FIR LBR. CO., IN",1,6,11,2,60,"N","S",5,2,0,24,2,16.2870262814997,9.80675636357636
"4042",1459,"CRATER LOG SALVAGE",1,6,11,2,250,"N","S",5,2,0,26,4,15.8119827698368,9.97086578786608
"4043",1459,"N. G. WELLS",2,6,11,2,250,"N","S",5,2,0,26,4,15.7757820869546,9.97086578786608
"4044",1459,"ROGUE VALLEY TREES, INC.",3,6,11,2,250,"N","S",5,2,0,26,4,15.5832343029702,9.97086578786608
"4045",1459,"JOHN R. WOOD TRUCKING INC",4,6,11,2,250,"N","S",5,2,0,26,4,15.5640588962349,9.97086578786608
"4046",1460,"MEDFORD RESOURCES CORP.",4,6,11,2,400,"N","A",6,2,25,22,4,17.787777877607,10.0002966084642
"4047",1460,"BOISE CASCADE CORP.",1,6,11,2,400,"N","A",6,2,25,22,4,18.1047850507632,10.0002966084642
"4048",1460,"MOUNTAIN FIR LBR. CO.,INC",2,6,11,2,400,"N","A",6,2,25,22,4,18.100881733351,10.0002966084642
"4049",1460,"ROUGH & READY TBR. CO.",3,6,11,2,400,"N","A",6,2,25,22,4,17.9305152228827,10.0002966084642
"4050",1461,"BOISE CASCADE CORP.",2,6,11,2,1000,"N","A",7,2,23,50,5,18.9513582879173,9.88425376342083
"4051",1461,"MTN. FIR LBR. CO., INC.",4,6,11,2,1000,"N","A",7,2,23,50,5,18.4173429798099,9.88425376342083
"4052",1461,"SPALDING & SON, INC.",1,6,11,2,1000,"N","A",7,2,23,50,5,18.9516241218275,9.88425376342083
"4053",1461,"ROUGH & READY TBR. CO.",3,6,11,2,1000,"N","A",7,2,23,50,5,18.8728231825935,9.88425376342083
"4054",1461,"ROBERT DOLLAR CO.",5,6,11,2,1000,"N","A",7,2,23,50,5,18.4173429798099,9.88425376342083
"4055",1462,"MEDFORD RESOURCES CORP.",4,6,11,2,850,"N","A",7,2,10,30,8,19.0997470019992,9.98515970118015
"4056",1462,"RESERVATION RANCH",5,6,11,2,850,"N","A",7,2,10,30,8,19.0456483828972,9.98515970118015
"4057",1462,"MOUNTAIN FIR LBR. CO., IN",7,6,11,2,850,"N","A",7,2,10,30,8,18.8835725817524,9.98515970118015
"4058",1462,"SPALDING & SON, INC.",6,6,11,2,850,"N","A",7,2,10,30,8,18.8835725817524,9.98515970118015
"4059",1462,"BOISE CASCADE CORP.",2,6,11,2,850,"N","A",7,2,10,30,8,19.1606893250506,9.98515970118015
"4060",1462,"THE ROBERT DOLLAR CO.",1,6,11,2,850,"N","A",7,2,10,30,8,19.1610242000683,9.98515970118015
"4061",1462,"SWF PLYWOOD CORP",3,6,11,2,850,"N","A",7,2,10,30,8,19.1593525244308,9.98515970118015
"4062",1462,"ROUGH & READY TBR. CO.",8,6,11,2,850,"N","A",7,2,10,30,8,18.8835725817524,9.98515970118015
"4063",1463,"BROOKINGS PLYWOOD",3,6,11,3,180,"N","S",6,2,11,59,6,17.9999686388884,9.95099117518009
"4064",1463,"COOS HEAD TIMBER COMPANY",4,6,11,3,180,"N","S",6,2,11,59,6,17.6356110190661,9.95099117518009
"4065",1463,"SOUTH COAST LUMBER CO.",2,6,11,3,180,"N","S",6,2,11,59,6,18.0502442571382,9.95099117518009
"4066",1463,"BALD KNOB LAND & TIMBER",1,6,11,3,180,"N","S",6,2,11,59,6,18.1385553379281,9.95099117518009
"4067",1463,"FOURPLY, INC.",6,6,11,3,180,"N","S",6,2,11,59,6,17.5426877032239,9.95099117518009
"4068",1463,"R.L. MATHEWS",5,6,11,3,180,"N","S",6,2,11,59,6,17.5449298067838,9.95099117518009
"4069",1464,"FOURPLY, INC.",6,6,11,3,100,"N","S",6,2,19,57,6,17.8392709833079,9.82064927422712
"4070",1464,"R. L. MATHEWS",4,6,11,3,100,"N","S",6,2,19,57,6,18.0710060977978,9.82064927422712
"4071",1464,"SOUTH COAST LUMBER CO.",5,6,11,3,100,"N","S",6,2,19,57,6,17.9091610460393,9.82064927422712
"4072",1464,"BALD KNOB LAND & TIMBER",3,6,11,3,100,"N","S",6,2,19,57,6,18.0727300613045,9.82064927422712
"4073",1464,"BROOKINGS PLYWOOD CORP.",2,6,11,3,100,"N","S",6,2,19,57,6,18.0881574997865,9.82064927422712
"4074",1464,"COOS HEAD TIMBER CO.",1,6,11,3,100,"N","S",6,2,19,57,6,18.1307435973979,9.82064927422712
"4075",1465,"SOUTH COAST LBR. CO.",2,6,11,3,65,"N","S",5,2,0,56,3,16.7194926075451,9.8372409067172
"4076",1465,"BALD KNOB LAND & TIMBER",3,6,11,3,65,"N","S",5,2,0,56,3,16.7093972423733,9.8372409067172
"4077",1465,"BROOKINGS PLYWOOD CORP.",1,6,11,3,65,"N","S",5,2,0,56,3,17.0029774461472,9.8372409067172
"4078",1466,"FOURPLY, INC.",5,6,11,3,220,"N","S",6,2,13,51,5,18.0066508626625,9.90033258084283
"4079",1466,"SOUTH COAST LUMBER COMPAN",2,6,11,3,220,"N","S",6,2,13,51,5,18.3221457700844,9.90033258084283
"4080",1466,"BROOKINGS PLYWOOD CORPORA",3,6,11,3,220,"N","S",6,2,13,51,5,18.3101511136334,9.90033258084283
"4081",1466,"BALD KNOB LAND & TIMBER",1,6,11,3,220,"N","S",6,2,13,51,5,18.3689052280515,9.90033258084283
"4082",1466,"R. L. MATHEWS",4,6,11,3,220,"N","S",6,2,13,51,5,18.2906266129259,9.90033258084283
"4083",1467,"THE ROBERT DOLLAR COMPANY",5,6,11,3,300,"N","S",7,2,24,40,6,18.4616803546979,9.89101003102502
"4084",1467,"MOUNTAIN FIR LUMBER CO.,",1,6,11,3,300,"N","S",7,2,24,40,6,18.7046195942815,9.89101003102502
"4085",1467,"SPALDING & SON, INC.",2,6,11,3,300,"N","S",7,2,24,40,6,18.6308214839316,9.89101003102502
"4086",1467,"SOUTH COAST LUMBER COMPAN",3,6,11,3,300,"N","S",7,2,24,40,6,18.5710571960485,9.89101003102502
"4087",1467,"BROOKINGS PLYWOOD, CORP.",4,6,11,3,300,"N","S",7,2,24,40,6,18.5403390867872,9.89101003102502
"4088",1467,"FOURPLY, INC.",6,6,11,3,300,"N","S",7,2,24,40,6,18.2444824417121,9.89101003102502
"4089",1468,"SOUTH COAST LUMBER COMPAN",2,6,11,3,52,"N","S",5,2,0,31,2,16.8774939478272,9.87632188446336
"4090",1468,"BROOKINGS PLYWOOD CORP",1,6,11,3,52,"N","S",5,2,0,31,2,16.9868984703651,9.87632188446336
"4091",1469,"BALD KNOB LAND AND TIMBER",1,6,11,3,26,"N","S",5,2,0,65,3,16.3861949769384,9.99282538788832
"4092",1469,"BROOKINGS PLYWWOD, CORP.",3,6,11,3,26,"N","S",5,2,0,65,3,15.7898151701002,9.99282538788832
"4093",1469,"HANK WESTBROOK",2,6,11,3,26,"N","S",5,2,0,65,3,16.2835905977205,9.99282538788832
"4094",1470,"BROOKINGS PLYWOOD CORP.",1,6,11,3,185,"N","S",6,2,3,36,3,17.7265400700413,9.9490343674921
"4095",1470,"HANK WESTBROOK",3,6,11,3,185,"N","S",6,2,3,36,3,17.707074496687,9.9490343674921
"4096",1470,"SOUTH COAST LUMBER COMPAN",2,6,11,3,185,"N","S",6,2,3,36,3,17.7220264269153,9.9490343674921
"4097",1471,"SOUTH COAST LUMBER CO.",3,6,11,3,60,"N","A",5,2,0,36,4,15.9165301107976,9.9607181859904
"4098",1471,"BALD KNOB LAND & TIMBER",1,6,11,3,60,"N","A",5,2,0,36,4,16.5793366250348,9.9607181859904
"4099",1471,"BROOKINGS PLYWOOD CORP.",2,6,11,3,60,"N","A",5,2,0,36,4,15.9202372195942,9.9607181859904
"4100",1471,"HANK WESTBROOK",4,6,11,3,60,"N","A",5,2,0,36,4,15.9165301107976,9.9607181859904
"4101",1472,"BROOKINGS PLYWOOD CORP.",3,6,11,3,20,"N","A",5,2,1,40,3,16.297197028536,9.89181974766845
"4102",1472,"RESERVATION RANCH",2,6,11,3,20,"N","A",5,2,1,40,3,16.4308180804084,9.89181974766845
"4103",1472,"SOUTH COAST LUMBER CO.",1,6,11,3,20,"N","A",5,2,1,40,3,16.4329005513652,9.89181974766845
"4104",1473,"BROOKINGS PLYWOOD CORPORA",1,6,11,3,239,"N","A",6,2,27,37,3,18.1279914897967,9.95551058060328
"4105",1473,"CHAMPION INTERNATIONAL CO",2,6,11,3,239,"N","A",6,2,27,37,3,18.1227651538872,9.95551058060328
"4106",1473,"SOUTH COAST LUMBER COMPAN",3,6,11,3,239,"N","A",6,2,27,37,3,17.9486254114021,9.95551058060328
"4107",1474,"BALD KNOB LAND & TIMBER",2,6,11,3,52,"N","S",6,2,0,44,5,18.6126338514215,9.85707705471346
"4108",1474,"COOS HEAD TIMBER CO.",5,6,11,3,52,"N","S",6,2,0,44,5,18.2603476590488,9.85707705471346
"4109",1474,"BROOKINGS PLYWOOD CORP.",3,6,11,3,52,"N","S",6,2,0,44,5,18.5276140221705,9.85707705471346
"4110",1474,"SOUTH COAST LUMBER CO.",1,6,11,3,52,"N","S",6,2,0,44,5,18.6395151843694,9.85707705471346
"4111",1474,"RESERVATION RANCH",4,6,11,3,52,"N","S",6,2,0,44,5,18.5188275331372,9.85707705471346
"4112",1475,"RESERVATION RANCH",2,6,11,3,60,"N","S",5,2,0,35,3,17.0027879699987,9.85602900137643
"4113",1475,"COOS HEAD TIMBER CO.",1,6,11,3,60,"N","S",5,2,0,35,3,17.0046440317469,9.85602900137643
"4114",1475,"BROOKINGS PLYWOOD",3,6,11,3,60,"N","S",5,2,0,35,3,16.6394094806987,9.85602900137643
"4115",1476,"COOS HEAD TIMBER CO.",4,6,11,3,80,"N","A",6,2,0,70,5,17.4947532270644,9.85345661893056
"4116",1476,"BROOKINGS PLYWOOD CORP.",3,6,11,3,80,"N","A",6,2,0,70,5,17.5038981411295,9.85345661893056
"4117",1476,"RESERVATION RANCH",2,6,11,3,80,"N","A",6,2,0,70,5,18.046178985228,9.85345661893056
"4118",1476,"SOUTH COAST LUMBER CO.",5,6,11,3,80,"N","A",6,2,0,70,5,17.4947532270644,9.85345661893056
"4119",1476,"ROBERT A. COUGHLIN CO.",1,6,11,3,80,"N","A",6,2,0,70,5,18.0519791980578,9.85345661893056
"4120",1477,"RESERVATION RANCH",2,6,11,3,200,"N","A",5,117,0,89,2,15.3789778276401,10.6942150614349
"4121",1477,"MENASHA CORPORATION",1,6,11,3,200,"N","A",5,117,0,89,2,15.3939530366959,10.6942150614349
"4122",1478,"THE ROBERT DOLLAR CO.",4,6,11,3,1416,"N","A",7,2,45,47,5,18.2472662016691,9.81153672378822
"4123",1478,"SOUTH COAST LUMBER CO.",2,6,11,3,1416,"N","A",7,2,45,47,5,18.6206924041166,9.81153672378822
"4124",1478,"FOURPLY, INC.",3,6,11,3,1416,"N","A",7,2,45,47,5,18.2745780916967,9.81153672378822
